BillNo,Itemname,Quantity,Present_Date,Price,CustomerID,Country,Revenue,Transaction_Size,Product_Frequency,Year,Month,Day,Hour,Day_of_Week
536876,METAL MERRY CHRISTMAS WREATH,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,86,2010,12,3,11,Friday
536876,SWALLOW WOODEN CHRISTMAS DECORATION,1,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,1.66,524,160,2010,12,3,11,Friday
536876,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,1.66,524,332,2010,12,3,11,Friday
536876,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,3.32,524,304,2010,12,3,11,Friday
536876,WOOD STOCKING CHRISTMAS SCANDISPOT,4,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,6.64,524,162,2010,12,3,11,Friday
536876,CARD HOLDER GINGHAM HEART,6,2010-12-03 11:36:00,5.06,Guest_Customer,United Kingdom,30.36,524,175,2010,12,3,11,Friday
536876,CARDHOLDER GINGHAM STAR,4,2010-12-03 11:36:00,5.06,Guest_Customer,United Kingdom,20.24,524,78,2010,12,3,11,Friday
536876,CHRISTMAS GINGHAM STAR,3,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,4.98,524,172,2010,12,3,11,Friday
536876,CHRISTMAS GINGHAM TREE,2,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,3.32,524,177,2010,12,3,11,Friday
536876,CHRISTMAS GINGHAM HEART,1,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,1.66,524,47,2010,12,3,11,Friday
536876,CHRISTMAS RETROSPOT STAR WOOD,10,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,16.599999999999998,524,180,2010,12,3,11,Friday
536876,CHRISTMAS RETROSPOT ANGEL WOOD,4,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,6.64,524,181,2010,12,3,11,Friday
536876,CHRISTMAS RETROSPOT TREE WOOD,2,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,3.32,524,165,2010,12,3,11,Friday
536876,PENS ASSORTED SPACEBALL,3,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,4.98,524,39,2010,12,3,11,Friday
536876,SET OF 6 SOLDIER SKITTLES,1,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,7.62,524,425,2010,12,3,11,Friday
536876,4 TRADITIONAL SPINNING TOPS,5,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,12.55,524,447,2010,12,3,11,Friday
536876,TRADITIONAL KNITTING NANCY,1,2010-12-03 11:36:00,1.45,Guest_Customer,United Kingdom,1.45,524,568,2010,12,3,11,Friday
536876,SPACEBOY LUNCH BOX,3,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,12.63,524,776,2010,12,3,11,Friday
536876,DOLLY GIRL LUNCH BOX,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,761,2010,12,3,11,Friday
536876,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,3.36,524,341,2010,12,3,11,Friday
536876,GENTLEMAN SHIRT REPAIR KIT,3,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,4.98,524,154,2010,12,3,11,Friday
536876,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,1.66,524,389,2010,12,3,11,Friday
536876,TOY TIDY DOLLY GIRL DESIGN,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,159,2010,12,3,11,Friday
536876,RED BABY BUNTING,2,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,11.82,524,224,2010,12,3,11,Friday
536876,FRENCH KITCHEN SIGN BLUE METAL,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,158,2010,12,3,11,Friday
536876,WICKER STAR,10,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,42.1,524,399,2010,12,3,11,Friday
536876,GREEN REGENCY TEACUP AND SAUCER,7,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,41.370000000000005,524,901,2010,12,3,11,Friday
536876,ROSES REGENCY TEACUP AND SAUCER,1,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,5.91,524,919,2010,12,3,11,Friday
536876,CARD DOLLY GIRL,1,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,0.85,524,282,2010,12,3,11,Friday
536876,CARD DOG AND BALL,1,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,0.85,524,124,2010,12,3,11,Friday
536876,ALARM CLOCK BAKELIKE GREEN,2,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,15.24,524,938,2010,12,3,11,Friday
536876,ALARM CLOCK BAKELIKE PINK,3,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,22.86,524,748,2010,12,3,11,Friday
536876,3D CHRISTMAS STAMPS STICKERS,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,140,2010,12,3,11,Friday
536876,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2010-12-03 11:36:00,5.06,Guest_Customer,United Kingdom,5.06,524,398,2010,12,3,11,Friday
536876,RIBBON REEL SOCKS AND MITTENS,1,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,3.36,524,136,2010,12,3,11,Friday
536876,RIBBON REEL MAKING SNOWMEN,2,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,6.72,524,221,2010,12,3,11,Friday
536876,RIBBON REEL CHRISTMAS PRESENT,2,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,6.72,524,258,2010,12,3,11,Friday
536876,RIBBON REEL SNOWY VILLAGE,1,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,3.36,524,261,2010,12,3,11,Friday
536876,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,16.8,524,308,2010,12,3,11,Friday
536876,MAKE YOUR OWN FLOWERPOWER CARD KIT,2,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,11.82,524,201,2010,12,3,11,Friday
536876,POPPY'S PLAYHOUSE BEDROOM,2,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,8.42,524,405,2010,12,3,11,Friday
536876,POPPY'S PLAYHOUSE LIVINGROOM,2,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,8.42,524,314,2010,12,3,11,Friday
536876,POPPY'S PLAYHOUSE KITCHEN,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,417,2010,12,3,11,Friday
536876,SMALL YELLOW BABUSHKA NOTEBOOK,2,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,3.32,524,205,2010,12,3,11,Friday
536876,SMALL RED BABUSHKA NOTEBOOK,3,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,4.98,524,248,2010,12,3,11,Friday
536876,SMALL PURPLE BABUSHKA NOTEBOOK,1,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,1.66,524,232,2010,12,3,11,Friday
536876,LARGE RED BABUSHKA NOTEBOOK,2,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,5.02,524,155,2010,12,3,11,Friday
536876,SET OF 3 NOTEBOOKS IN PARCEL,7,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,23.52,524,388,2010,12,3,11,Friday
536876,T-LIGHT GLASS FLUTED ANTIQUE,6,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,15.06,524,245,2010,12,3,11,Friday
536876,ANTIQUE GLASS DRESSING TABLE POT,1,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,5.91,524,253,2010,12,3,11,Friday
536876,ANTIQUE GLASS PEDESTAL BOWL,1,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,7.62,524,217,2010,12,3,11,Friday
536876,SET OF 6 T-LIGHTS SANTA,1,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,5.91,524,193,2010,12,3,11,Friday
536876,SET OF 6 T-LIGHTS SNOWMEN,1,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,5.91,524,160,2010,12,3,11,Friday
536876,SET OF 6 T-LIGHTS CACTI,1,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,5.91,524,101,2010,12,3,11,Friday
536876,PACK 3 BOXES CHRISTMAS PANNETONE,4,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,16.84,524,150,2010,12,3,11,Friday
536876,PACK 3 BOXES BIRD PANNETONE,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,165,2010,12,3,11,Friday
536876,CARD MOTORBIKE SANTA,2,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,1.7,524,206,2010,12,3,11,Friday
536876,CARD CHRISTMAS VILLAGE,1,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,0.85,524,185,2010,12,3,11,Friday
536876,HAND WARMER BABUSHKA DESIGN,2,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,8.42,524,303,2010,12,3,11,Friday
536876,SET 20 NAPKINS FAIRY CAKES DESIGN,3,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,4.98,524,325,2010,12,3,11,Friday
536876,LOVE HEART NAPKIN BOX,1,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,8.47,524,68,2010,12,3,11,Friday
536876,HAND WARMER OWL DESIGN,6,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,25.26,524,587,2010,12,3,11,Friday
536876,HAND WARMER SCOTTY DOG DESIGN,5,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,21.05,524,500,2010,12,3,11,Friday
536876,HAND WARMER BIRD DESIGN,9,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,37.89,524,498,2010,12,3,11,Friday
536876,NUMBER TILE VINTAGE FONT 3,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,41,2010,12,3,11,Friday
536876,NUMBER TILE VINTAGE FONT 5,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,35,2010,12,3,11,Friday
536876,OVEN MITT APPLES DESIGN,1,2010-12-03 11:36:00,2.98,Guest_Customer,United Kingdom,2.98,524,201,2010,12,3,11,Friday
536876,CHILDREN'S APRON DOLLY GIRL,3,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,12.63,524,288,2010,12,3,11,Friday
536876,SET 2 TEA TOWELS I LOVE LONDON,3,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,17.73,524,512,2010,12,3,11,Friday
536876,TOTE BAG I LOVE LONDON,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,124,2010,12,3,11,Friday
536876,CALENDAR PAPER CUT DESIGN,4,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,23.64,524,258,2010,12,3,11,Friday
536876,12 MESSAGE CARDS WITH ENVELOPES,4,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,13.44,524,242,2010,12,3,11,Friday
536876,PACK OF 20 NAPKINS RED APPLES,1,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,1.66,524,337,2010,12,3,11,Friday
536876,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,3.32,524,522,2010,12,3,11,Friday
536876,PAPER CHAIN KIT VINTAGE CHRISTMAS,9,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,53.19,524,705,2010,12,3,11,Friday
536876,ASSORTED BOTTLE TOP  MAGNETS,1,2010-12-03 11:36:00,5.06,Guest_Customer,United Kingdom,5.06,524,139,2010,12,3,11,Friday
536876,METAL DECORATION NAUGHTY CHILDREN,1,2010-12-03 11:36:00,6.77,Guest_Customer,United Kingdom,6.77,524,99,2010,12,3,11,Friday
536876,36 DOILIES DOLLY GIRL,1,2010-12-03 11:36:00,2.98,Guest_Customer,United Kingdom,2.98,524,85,2010,12,3,11,Friday
536876,60 CAKE CASES DOLLY GIRL DESIGN,1,2010-12-03 11:36:00,1.28,Guest_Customer,United Kingdom,1.28,524,259,2010,12,3,11,Friday
536876,60 CAKE CASES VINTAGE CHRISTMAS,6,2010-12-03 11:36:00,1.28,Guest_Customer,United Kingdom,7.68,524,326,2010,12,3,11,Friday
536876,JAM MAKING SET WITH JARS,3,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,25.410000000000004,524,1035,2010,12,3,11,Friday
536876,JAM MAKING SET PRINTED,6,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,20.16,524,980,2010,12,3,11,Friday
536876,JAM JAR WITH PINK LID,4,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,6.64,524,301,2010,12,3,11,Friday
536876,JAM JAR WITH GREEN LID,5,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,8.299999999999999,524,273,2010,12,3,11,Friday
536876,GINGERBREAD MAN COOKIE CUTTER,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,606,2010,12,3,11,Friday
536876,CHILDREN'S SPACEBOY MUG,3,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,10.08,524,215,2010,12,3,11,Friday
536876,CHILDREN'S CIRCUS PARADE MUG,2,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,6.72,524,138,2010,12,3,11,Friday
536876,CIRCUS PARADE CHILDRENS EGG CUP,2,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,5.02,524,137,2010,12,3,11,Friday
536876,SET OF 3 BIRD LIGHT PINK FEATHER,2,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,5.02,524,183,2010,12,3,11,Friday
536876,PINK/WHITE CHRISTMAS TREE 60CM,2,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,5.02,524,25,2010,12,3,11,Friday
536876,BLACK CHRISTMAS TREE 120CM,2,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,11.82,524,25,2010,12,3,11,Friday
536876,SMALL FOLKART STAR CHRISTMAS DEC,1,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,3.36,524,35,2010,12,3,11,Friday
536876,FOLKART ZINC HEART CHRISTMAS DEC,14,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,23.24,524,219,2010,12,3,11,Friday
536876,FOLKART HEART NAPKIN RINGS,1,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,3.36,524,64,2010,12,3,11,Friday
536876,MINI CAKE STAND WITH HANGING CAKES,2,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,6.72,524,171,2010,12,3,11,Friday
536876,ASSORTED CIRCULAR MOBILE,2,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,3.32,524,29,2010,12,3,11,Friday
536876,WOVEN BERRIES CUSHION COVER,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,89,2010,12,3,11,Friday
536876,PARTY BUNTING,2,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,16.94,524,1277,2010,12,3,11,Friday
536876,TEA TIME PARTY BUNTING,1,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,8.47,524,400,2010,12,3,11,Friday
536876,SCOTTIES CHILDRENS APRON,2,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,3.32,524,57,2010,12,3,11,Friday
536876,SCOTTIE DOGS BABY BIB,2,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,1.7,524,225,2010,12,3,11,Friday
536876,LOVE HEART POCKET WARMER,1,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,3.36,524,93,2010,12,3,11,Friday
536876,HI TEC ALPINE HAND WARMER,3,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,10.08,524,97,2010,12,3,11,Friday
536876,SILVER BOOK MARK WITH BEADS,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,32,2010,12,3,11,Friday
536876,COLOUR GLASS. STAR T-LIGHT HOLDER,1,2010-12-03 11:36:00,6.77,Guest_Customer,United Kingdom,6.77,524,197,2010,12,3,11,Friday
536876,A4 WALL TIDY BLUE OFFICE,2,2010-12-03 11:36:00,1.49,Guest_Customer,United Kingdom,2.98,524,10,2010,12,3,11,Friday
536876,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,156,2010,12,3,11,Friday
536876,SET OF 6 HALLOWEEN GHOST T-LIGHTS,1,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,0.85,524,72,2010,12,3,11,Friday
536876,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,8.47,524,109,2010,12,3,11,Friday
536876,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,8.47,524,152,2010,12,3,11,Friday
536876,SET/3 CHRISTMAS DECOUPAGE CANDLES,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,55,2010,12,3,11,Friday
536876,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,7,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,11.62,524,136,2010,12,3,11,Friday
536876,LARGE CIRCULAR MIRROR MOBILE,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,157,2010,12,3,11,Friday
536876,METAL TUBE CHIME ON BAMBOO,1,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,3.36,524,13,2010,12,3,11,Friday
536876,MOROCCAN TEA GLASS,9,2010-12-03 11:36:00,1.69,Guest_Customer,United Kingdom,15.21,524,80,2010,12,3,11,Friday
536876,RETRO PLASTIC POLKA TRAY,1,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,1.66,524,85,2010,12,3,11,Friday
536876,VINYL RECORD FRAME SILVER,1,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,7.62,524,82,2010,12,3,11,Friday
536876,WOODEN PICTURE FRAME WHITE FINISH,1,2010-12-03 11:36:00,5.06,Guest_Customer,United Kingdom,5.06,524,1026,2010,12,3,11,Friday
536876,BATHROOM METAL SIGN,1,2010-12-03 11:36:00,1.28,Guest_Customer,United Kingdom,1.28,524,641,2010,12,3,11,Friday
536876,HOT BATHS METAL SIGN,3,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,12.63,524,567,2010,12,3,11,Friday
536876,FANNY'S REST STOPMETAL SIGN,2,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,8.42,524,142,2010,12,3,11,Friday
536876,NO SINGING METAL SIGN,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,452,2010,12,3,11,Friday
536876,MIDNIGHT GLAMOUR SCARF KNITTING KIT,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,83,2010,12,3,11,Friday
536876,RED WOOLLY HOTTIE WHITE HEART.,2,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,15.24,524,354,2010,12,3,11,Friday
536876,KNITTED UNION FLAG HOT WATER BOTTLE,5,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,38.1,524,422,2010,12,3,11,Friday
536876,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,8.47,524,334,2010,12,3,11,Friday
536876,CHARLIE+LOLA RED HOT WATER BOTTLE,2,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,8.42,524,147,2010,12,3,11,Friday
536876,CHARLIE LOLA BLUE HOT WATER BOTTLE,3,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,12.63,524,133,2010,12,3,11,Friday
536876,CHARLIE+LOLA PINK HOT WATER BOTTLE,8,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,26.88,524,308,2010,12,3,11,Friday
536876,CHARLIE + LOLA RED HOT WATER BOTTLE,12,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,40.32,524,251,2010,12,3,11,Friday
536876,PINK HEART SHAPE EGG FRYING PAN,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,220,2010,12,3,11,Friday
536876,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1,2010-12-03 11:36:00,0.43,Guest_Customer,United Kingdom,0.43,524,73,2010,12,3,11,Friday
536876,ASSTD DESIGN BUBBLE GUM RING,3,2010-12-03 11:36:00,0.21,Guest_Customer,United Kingdom,0.63,524,4,2010,12,3,11,Friday
536876,CHERRY BLOSSOM  DECORATIVE FLASK,1,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,8.47,524,119,2010,12,3,11,Friday
536876,ROTATING SILVER ANGELS T-LIGHT HLDR,2,2010-12-03 11:36:00,5.06,Guest_Customer,United Kingdom,10.12,524,363,2010,12,3,11,Friday
536876,SET OF 20 KIDS COOKIE CUTTERS,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,481,2010,12,3,11,Friday
536876,SET OF 3 HEART COOKIE CUTTERS,2,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,5.02,524,640,2010,12,3,11,Friday
536876,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,642,2010,12,3,11,Friday
536876,SET OF 4 ENGLISH ROSE PLACEMATS,1,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,7.62,524,287,2010,12,3,11,Friday
536876,SET OF 4 ENGLISH ROSE COASTERS,2,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,5.02,524,274,2010,12,3,11,Friday
536876,FAIRY CAKE NOTEBOOK A5 SIZE,1,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,1.66,524,11,2010,12,3,11,Friday
536876,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,0.85,524,314,2010,12,3,11,Friday
536876,FAIRY CAKES NOTEBOOK A7 SIZE,3,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,2.55,524,165,2010,12,3,11,Friday
536876,3D DOG PICTURE PLAYING CARDS,1,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,5.91,524,82,2010,12,3,11,Friday
536876,3D SHEET OF DOG STICKERS,2,2010-12-03 11:36:00,1.69,Guest_Customer,United Kingdom,3.38,524,113,2010,12,3,11,Friday
536876,BOYS ALPHABET IRON ON PATCHES,1,2010-12-03 11:36:00,0.43,Guest_Customer,United Kingdom,0.43,524,93,2010,12,3,11,Friday
536876,PINK NEW BAROQUECANDLESTICK CANDLE,6,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,35.46,524,24,2010,12,3,11,Friday
536876,WHITE TRAVEL ALARM CLOCK,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,88,2010,12,3,11,Friday
536876,PINK STITCHED WALL CLOCK,1,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,7.62,524,55,2010,12,3,11,Friday
536876,BLACK SQUARE TABLE CLOCK,1,2010-12-03 11:36:00,5.06,Guest_Customer,United Kingdom,5.06,524,27,2010,12,3,11,Friday
536876,GRASS HOPPER WOODEN WALL CLOCK,1,2010-12-03 11:36:00,5.91,Guest_Customer,United Kingdom,5.91,524,32,2010,12,3,11,Friday
536876,BLUE FLY SWAT,1,2010-12-03 11:36:00,1.28,Guest_Customer,United Kingdom,1.28,524,64,2010,12,3,11,Friday
536876,BEACH HUT KEY CABINET,1,2010-12-03 11:36:00,7.62,Guest_Customer,United Kingdom,7.62,524,21,2010,12,3,11,Friday
536876,BOX OF 24 COCKTAIL PARASOLS,1,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,0.85,524,405,2010,12,3,11,Friday
536876,ZINC FINISH 15CM PLANTER POTS,2,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,5.02,524,53,2010,12,3,11,Friday
536876,ASSORTED COLOUR BIRD ORNAMENT,8,2010-12-03 11:36:00,3.19,Guest_Customer,United Kingdom,25.52,524,1063,2010,12,3,11,Friday
536876,PINK BUTTERFLY HANDBAG W BOBBLES,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,98,2010,12,3,11,Friday
536876,WAKE UP COCKEREL TILE COASTER,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,14,2010,12,3,11,Friday
536876,WAKE UP COCKEREL TILE HOOK,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,18,2010,12,3,11,Friday
536876,PSYCHEDELIC TILE HOOK,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,43,2010,12,3,11,Friday
536876,MULTI COLOUR SILVER T-LIGHT HOLDER,6,2010-12-03 11:36:00,1.84,Guest_Customer,United Kingdom,11.04,524,207,2010,12,3,11,Friday
536876,ANTIQUE SILVER TEA GLASS ENGRAVED,1,2010-12-03 11:36:00,2.51,Guest_Customer,United Kingdom,2.51,524,256,2010,12,3,11,Friday
536876,SILVER HANGING T-LIGHT HOLDER,5,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,16.8,524,244,2010,12,3,11,Friday
536876,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2010-12-03 11:36:00,8.47,Guest_Customer,United Kingdom,16.94,524,205,2010,12,3,11,Friday
536876,SINGLE HEART ZINC T-LIGHT HOLDER,8,2010-12-03 11:36:00,2.13,Guest_Customer,United Kingdom,17.04,524,428,2010,12,3,11,Friday
536876,HANGING HEART ZINC T-LIGHT HOLDER,1,2010-12-03 11:36:00,2.13,Guest_Customer,United Kingdom,2.13,524,486,2010,12,3,11,Friday
536876,SMALL HEART FLOWERS HOOK,3,2010-12-03 11:36:00,1.66,Guest_Customer,United Kingdom,4.98,524,120,2010,12,3,11,Friday
536876,SET OF 36 TEATIME PAPER DOILIES,1,2010-12-03 11:36:00,2.98,Guest_Customer,United Kingdom,2.98,524,305,2010,12,3,11,Friday
536876,60 TEATIME FAIRY CAKE CASES,3,2010-12-03 11:36:00,1.28,Guest_Customer,United Kingdom,3.84,524,477,2010,12,3,11,Friday
536876,72 SWEETHEART FAIRY CAKE CASES,3,2010-12-03 11:36:00,1.28,Guest_Customer,United Kingdom,3.84,524,395,2010,12,3,11,Friday
536876,ENVELOPE 50 ROMANTIC IMAGES,5,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,4.25,524,9,2010,12,3,11,Friday
536876,ENVELOPE 50 BLOSSOM IMAGES,6,2010-12-03 11:36:00,0.85,Guest_Customer,United Kingdom,5.1,524,143,2010,12,3,11,Friday
536876,EAU DE NILE HEART SHAPE PHOTO FRAME,1,2010-12-03 11:36:00,3.36,Guest_Customer,United Kingdom,3.36,524,34,2010,12,3,11,Friday
536876,6 CHOCOLATE LOVE HEART T-LIGHTS,1,2010-12-03 11:36:00,4.21,Guest_Customer,United Kingdom,4.21,524,136,2010,12,3,11,Friday
